Monarch,Lineage,Monarch Pop,Parasite,Parasite Pop,Inoc Date,Hatch Date,Pupation,Pupal Score,Emergence,Sex,Weight,Death,Longevity,Logspore,Sqrtspore,survived,inoculated,Infected
349,4,Eastern09,C1E21,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
350,4,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,no,NA
351,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/14/2010,5,7/23/2010,m,0.5643,8/6/2010,14,5.602061077,632.455532,yes,yes,yes
352,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
353,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.6366,8/7/2010,17,5.849727058,841.130192,yes,yes,yes
354,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
355,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
356,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
357,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
358,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
359,4,Eastern09,C1H13,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
360,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/23/2010,m,0.6262,8/8/2010,16,0,0,yes,no,no
361,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/16/2010,4,7/24/2010,f,0.5798,8/1/2010,8,6.215505643,1281.600562,yes,yes,yes
362,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/16/2010,3,7/24/2010,f,0.2693,8/3/2010,10,5.742333068,743.303437,yes,yes,yes
363,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
364,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/19/2010,2,7/27/2010,f,0.7463,8/7/2010,11,5.010728102,320.1562117,yes,yes,yes
365,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,f,0.7429,8/6/2010,15,5.64097905,661.4378277,yes,yes,yes
366,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/15/2010,5,7/23/2010,m,0.6192,8/2/2010,10,5.662758776,678.2329985,yes,yes,yes
367,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
368,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.6723,8/7/2010,16,5.596598195,628.4902544,yes,yes,yes
369,4,Eastern09,C1H15,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
370,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/16/2010,0,7/24/2010,m,0.8267,8/12/2010,19,0,0,yes,no,no
371,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,m,0.7015,7/31/2010,9,6.181843874,1232.882801,yes,yes,yes
372,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
373,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
374,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
375,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
376,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,f,0.4832,7/28/2010,6,6.112270104,1137.980668,yes,yes,yes
377,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,f,0.7387,7/31/2010,9,5.655619543,672.6812021,yes,yes,yes
378,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
379,4,Eastern09,C1H17,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
380,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/15/2010,0,7/23/2010,f,0.6263,8/13/2010,21,0,0,yes,no,no
381,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.798,8/2/2010,11,5.772689088,769.7402162,yes,yes,yes
382,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,f,0.5593,8/7/2010,16,5.153817912,377.4917218,yes,yes,yes
383,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
384,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.7368,8/2/2010,11,5.837273334,829.1561974,yes,yes,yes
385,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
386,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
387,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
388,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
389,4,Eastern09,C1H19,Hawaiian,7/4/2010,7/2/2010,7/13/2010,0,7/22/2010,m,0.6729,NA,NA,0,0,no,yes,no
390,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.6648,8/7/2010,16,0,0,yes,no,no
391,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
392,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/15/2010,3,7/23/2010,f,0.4137,8/7/2010,15,5.553277261,597.9130372,yes,yes,yes
393,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
394,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.7168,8/5/2010,15,5.210856038,403.1128875,yes,yes,yes
395,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,m,0.7286,7/30/2010,8,5.84509866,836.6600261,yes,yes,yes
396,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
397,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,4,7/22/2010,f,0.7066,8/7/2010,16,5.525046103,578.7918448,yes,yes,yes
398,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
399,4,Eastern09,C1H20,Hawaiian,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,m,0.4056,7/27/2010,5,5.855822511,847.0537176,yes,yes,yes
400,4,Eastern09,Control,Hawaiian,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,m,0.7178,8/8/2010,17,0,0,yes,no,no
401,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
402,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,m,0.6129,8/6/2010,15,5.90579642,897.2179224,yes,yes,yes
403,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
404,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.6092,8/2/2010,12,5.64097905,661.4378277,yes,yes,yes
405,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,m,0.5722,8/7/2010,16,5.384713534,492.4428902,yes,yes,yes
406,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.7863,8/6/2010,16,5.540956059,589.4913063,yes,yes,yes
407,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
408,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
409,5,Eastern09,C1E14,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,f,0.6206,8/2/2010,11,5.802774409,796.8688723,yes,yes,yes
410,5,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,m,0.5407,8/7/2010,16,0,0,yes,no,no
411,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/14/2010,4,7/22/2010,f,0.6909,8/7/2010,16,5.672098782,685.5654601,yes,yes,yes
412,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.7515,8/4/2010,14,5.900367675,891.6277251,yes,yes,yes
413,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/12/2010,2,7/20/2010,m,0.7042,8/7/2010,18,4.69897869,223.6067977,yes,yes,yes
414,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.7003,8/7/2010,16,5.375665443,487.3397175,yes,yes,yes
415,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/22/2010,m,0.7297,8/7/2010,16,4.676702753,217.9449473,yes,yes,yes
416,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/21/2010,f,0.5683,8/7/2010,17,0,0,yes,yes,no
417,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,m,0.6769,8/7/2010,17,5.105513591,357.0714214,yes,yes,yes
418,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/22/2010,m,0.5341,8/7/2010,16,0,0,yes,yes,no
419,5,Eastern09,C1E17,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.6813,8/7/2010,17,5.33244048,463.6809248,yes,yes,yes
420,5,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/14/2010,0,7/22/2010,f,0.7419,8/14/2010,23,0,0,yes,no,no
421,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,3,7/21/2010,f,0.4942,8/7/2010,17,4.628399149,206.1552814,yes,yes,yes
422,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,5,7/21/2010,m,0.7817,7/29/2010,8,5.730379277,733.1439153,yes,yes,yes
423,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,2,7/21/2010,m,0.6584,8/7/2010,17,4.176120211,122.4744871,yes,yes,yes
424,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
425,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,f,0.5864,8/4/2010,13,5.748188803,748.3314778,yes,yes,yes
426,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.61,8/5/2010,15,5.168794965,384.0572875,yes,yes,yes
427,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/14/2010,3,7/22/2010,m,0.7215,8/7/2010,16,5.031412504,327.8719261,yes,yes,yes
428,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,7/13/2010,NA,7/22/2010,m,0.3178,7/29/2010,7,5.660392048,676.3874632,yes,yes,yes
429,5,Eastern09,C1E18,Eastern09,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
430,5,Eastern09,Control,Eastern09,7/4/2010,7/2/2010,7/14/2010,0,7/23/2010,m,0.5956,8/12/2010,20,0,0,yes,no,no
431,5,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/13/2010,0,7/21/2010,f,0.5306,8/7/2010,17,0,0,yes,yes,no
432,5,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/17/2010,3,7/25/2010,m,0.5647,8/7/2010,13,5.079184865,346.4101615,yes,yes,yes
433,5,Eastern09,C1E20,Eastern09,7/4/2010,7/2/2010,7/13/2010,4,7/21/2010,f,0.7365,8/5/2010,15,5.841985429,833.6665996,yes,yes,yes
434,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/15/2010,2,7/23/2010,f,0.653,8/12/2010,20,5.153817912,377.4917218,yes,yes,yes
435,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.4498,7/31/2010,9,5.267174076,430.1162634,yes,yes,yes
436,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,f,0.6216,8/12/2010,21,0,0,yes,yes,no
437,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,m,0.6373,8/7/2010,16,5.301032167,447.2135954,yes,yes,yes
438,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/14/2010,2,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
439,5,Eastern09,C1E20,Eastern09,7/5/2010,7/3/2010,7/13/2010,3,7/21/2010,f,0.4874,8/3/2010,13,5.610128679,638.3572669,yes,yes,yes
440,5,Eastern09,Control,Eastern09,7/5/2010,7/3/2010,7/15/2010,0,7/23/2010,m,0.611,8/19/2010,27,0,0,yes,no,no
441,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,f,0.6756,8/1/2010,10,5.64097905,661.4378277,yes,yes,yes
442,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/13/2010,5,7/21/2010,f,0.469,8/2/2010,12,5.28443299,438.7482194,yes,yes,yes
443,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/13/2010,3,7/22/2010,m,NA,8/7/2010,16,5.511884697,570.0877124,yes,yes,yes
444,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/13/2010,4,7/22/2010,f,0.5121,8/5/2010,14,5.724276689,728.0109889,yes,yes,yes
445,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/14/2010,5,7/22/2010,f,0.6675,8/4/2010,13,5.848189733,839.6427812,yes,yes,yes
446,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/14/2010,NA,7/21/2010,f,0.5351,8/7/2010,17,5.540956059,589.4913063,yes,yes,yes
447,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/15/2010,4,7/23/2010,m,0.7529,8/2/2010,10,6.063521375,1075.87174,yes,yes,yes
448,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/13/2010,5,7/21/2010,f,0.5247,7/29/2010,8,5.375665443,487.3397175,yes,yes,yes
449,5,Eastern09,C1E21,Eastern09,7/5/2010,7/3/2010,7/14/2010,NA,7/22/2010,m,0.6072,8/7/2010,16,5.347331967,471.6990565,yes,yes,yes
450,5,Eastern09,Control,Eastern09,7/5/2010,7/3/2010,7/13/2010,0,7/21/2010,m,0.6826,8/12/2010,22,0,0,yes,no,no
451,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/13/2010,3,7/21/2010,f,1.0186,7/28/2010,7,5.683498218,694.6221997,yes,yes,yes
452,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/22/2010,m,0.7528,7/28/2010,6,5.811240443,804.6738465,yes,yes,yes
453,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,f,0.6905,8/7/2010,15,5.498311933,561.2486083,yes,yes,yes
454,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,m,0.664,8/5/2010,14,5.224017404,409.2676385,yes,yes,yes
455,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/13/2010,3,7/21/2010,f,0.5915,8/1/2010,11,5.454846384,533.8539127,yes,yes,yes
456,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,m,0.5867,8/7/2010,15,4.942013016,295.803989,yes,yes,yes
457,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/13/2010,4,7/21/2010,f,0.8188,8/3/2010,13,5.562294054,604.1522985,yes,yes,yes
458,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.5141,8/6/2010,15,4.977728177,308.2207002,yes,yes,yes
459,5,Eastern09,C1H13,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,m,0.633,8/7/2010,16,5.153817912,377.4917218,yes,yes,yes
460,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/14/2010,NA,7/22/2010,m,0.7213,8/12/2010,21,0,0,yes,no,no
461,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/22/2010,m,0.5438,8/6/2010,15,5.366424825,482.182538,yes,yes,yes
462,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/13/2010,4,7/22/2010,m,0.5799,7/31/2010,9,5.447159582,529.150262,yes,yes,yes
463,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/22/2010,f,0.4884,8/4/2010,13,6.093422035,1113.552872,yes,yes,yes
464,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/23/2010,f,0.6853,8/7/2010,15,5.547160353,593.7171041,yes,yes,yes
465,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/15/2010,5,7/23/2010,f,0.7217,8/2/2010,10,6.35458878,1504.160896,yes,yes,yes
466,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,f,0.6443,7/27/2010,4,6.408664044,1600.78106,yes,yes,yes
467,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/15/2010,4,7/23/2010,m,0.8674,8/7/2010,15,5.553277261,597.9130372,yes,yes,yes
468,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,m,0.6735,8/4/2010,13,4.69897869,223.6067977,yes,yes,yes
469,5,Eastern09,C1H15,Hawaiian,7/5/2010,7/3/2010,7/14/2010,5,7/22/2010,f,0.6076,8/5/2010,14,5.99011721,988.6859963,yes,yes,yes
470,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,f,0.6798,8/18/2010,27,0,0,yes,no,no
471,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,m,0.59,8/12/2010,21,0,0,yes,yes,no
472,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/15/2010,0,7/23/2010,f,0.5703,8/7/2010,15,0,0,yes,yes,no
473,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,m,NA,8/4/2010,13,5.477122702,547.7225573,yes,yes,yes
474,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/15/2010,5,7/23/2010,f,0.6149,8/2/2010,10,5.744293766,744.9832216,yes,yes,yes
475,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.9329,8/3/2010,12,5.90309053,894.4271911,yes,yes,yes
476,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,NA,3,7/22/2010,f,0.433,7/28/2010,6,5.596598195,628.4902544,yes,yes,yes
477,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/16/2010,NA,7/24/2010,m,0.917,8/4/2010,11,6.056905232,1067.707825,yes,yes,yes
478,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.6214,8/2/2010,11,5.623250324,648.0740695,yes,yes,yes
479,5,Eastern09,C1H17,Hawaiian,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,m,0.5604,8/8/2010,17,5.37106971,484.7679856,yes,yes,yes
480,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,m,0.6374,8/13/2010,22,0,0,yes,no,no
481,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/22/2010,f,0.6782,8/7/2010,16,5.267174076,430.1162634,yes,yes,yes
482,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
483,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/14/2010,2,7/22/2010,m,0.5265,8/7/2010,16,4.98900907,312.2498999,yes,yes,yes
484,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/13/2010,3,7/21/2010,f,0.6884,8/1/2010,11,6.050186737,1059.481006,yes,yes,yes
485,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,m,0.7402,8/7/2010,16,5.295569299,444.4097209,yes,yes,yes
486,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/13/2010,2,7/21/2010,f,0.6595,8/2/2010,12,6.003245486,1003.742995,yes,yes,yes
487,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,m,0.6372,8/7/2010,15,5.31175598,452.7692571,yes,yes,yes
488,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,f,0.685,7/30/2010,8,6.127914618,1158.663023,yes,yes,yes
489,5,Eastern09,C1H19,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/22/2010,m,0.6105,8/2/2010,11,5.915136435,906.9178577,yes,yes,yes
490,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/23/2010,m,0.5734,8/7/2010,15,0,0,yes,no,no
491,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/14/2010,NA,7/21/2010,f,0.4736,8/2/2010,12,5.389167857,494.9747468,yes,yes,yes
492,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/14/2010,3,7/23/2010,m,0.6162,8/8/2010,16,4.977728177,308.2207002,yes,yes,yes
493,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/13/2010,3,7/22/2010,f,0.6181,8/1/2010,10,5.130336985,367.4234612,yes,yes,yes
494,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/14/2010,4,7/22/2010,m,0.8663,8/7/2010,16,5.153817912,377.4917218,yes,yes,yes
495,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/15/2010,2,7/23/2010,m,0.607,8/12/2010,20,5.451019989,531.5072903,yes,yes,yes
496,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/15/2010,NA,7/23/2010,f,0.6794,8/7/2010,15,5.130336985,367.4234612,yes,yes,yes
497,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/13/2010,4,7/22/2010,m,0.5596,8/6/2010,15,5.544069285,591.6079782,yes,yes,yes
498,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,m,0.5113,8/6/2010,14,5.347331967,471.6990565,yes,yes,yes
499,5,Eastern09,C1H20,Hawaiian,7/5/2010,7/3/2010,7/15/2010,3,7/23/2010,f,0.5261,8/5/2010,13,5.678974285,691.0137477,yes,yes,yes
500,5,Eastern09,Control,Hawaiian,7/5/2010,7/3/2010,7/14/2010,0,7/22/2010,f,0.5462,8/7/2010,16,0,0,yes,no,no
501,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/15/2010,2,7/23/2010,f,0.5885,8/6/2010,14,5.389167857,494.9747468,yes,yes,yes
502,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/15/2010,0,7/23/2010,f,0.5217,8/7/2010,15,0,0,yes,yes,no
503,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/15/2010,0,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
504,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/16/2010,3,7/24/2010,m,0.9919,8/7/2010,14,5.939519752,932.7379055,yes,yes,yes
505,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/14/2010,0,7/22/2010,m,0.4586,8/8/2010,17,3.699056855,70.71067816,yes,yes,yes
506,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/15/2010,1,7/23/2010,f,0.5789,8/8/2010,16,4.511896724,180.2775638,yes,yes,yes
507,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/16/2010,3,7/24/2010,f,0.643,8/6/2010,13,5.738384917,739.9324296,yes,yes,yes
508,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/15/2010,2,7/23/2010,f,0.6407,8/7/2010,15,0,0,yes,yes,no
509,1,Eastern09,C1H18,Hawaiian,7/6/2010,7/4/2010,7/14/2010,0,7/22/2010,f,0.5985,8/12/2010,21,0,0,yes,yes,no
510,1,Eastern09,Control,Hawaiian,7/6/2010,7/4/2010,7/16/2010,0,7/24/2010,m,0.6661,8/12/2010,19,0,0,yes,no,no
511,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
512,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
513,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
514,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
515,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,yes,NA
516,2,Eastern09,C1H18,Hawaiian,7/4/2010,7/2/2010,7/14/2010,5,7/22/2010,m,0.5153,7/27/2010,5,6.104658132,1128.051417,yes,yes,yes
